ORIGEM,MARCA,MODELO,SERVICO_COMPLETO,PRECO,TIPO_SERVICO,QUALIDADE
XIAOMI,XIAOMI,REDMI 13,REDMI/NOTE - LAMINAÇÃO,149,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,MI NOTE 10 LITE,TELA LINHA MI E POCO - FRN PRIME,659,TELA LINHA MI E POCO,FRN PRIME
XIAOMI,XIAOMI,REDMI 13C/POCO C65,REDMI/NOTE - LAMINAÇÃO,139,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,REDMI 13C/POCO C65,REDMI/NOTE - FRONTAL PRIME,189,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,MI 11 LITE,TELA LINHA MI E POCO - LAMINACAO,209,TELA LINHA MI E POCO,LAMINACAO
XIAOMI,XIAOMI,MI 11 LITE,TELA LINHA MI E POCO - FRN PRIME,499,TELA LINHA MI E POCO,FRN PRIME
XIAOMI,XIAOMI,REDMI 14C/C75,REDMI/NOTE - LAMINAÇÃO,135,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,REDMI 14C/C75,REDMI/NOTE - FRONTAL PRIME,179,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,MI 11 LITE 5G NE,TELA LINHA MI E POCO - LAMINACAO,209,TELA LINHA MI E POCO,LAMINACAO
XIAOMI,XIAOMI,MI 11 LITE 5G NE,TELA LINHA MI E POCO - FRN PRIME,499,TELA LINHA MI E POCO,FRN PRIME
XIAOMI,XIAOMI,MI 11T/MI 11T PRO,TELA LINHA MI E POCO - LAMINACAO,299,TELA LINHA MI E POCO,LAMINACAO
XIAOMI,XIAOMI,MI 11T/MI 11T PRO,TELA LINHA MI E POCO - FRN PRIME,560,TELA LINHA MI E POCO,FRN PRIME
XIAOMI,XIAOMI,REDMI NOTE 7/NOTE 7 PRO,REDMI/NOTE - LAMINAÇÃO,139,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,REDMI NOTE 7/NOTE 7 PRO,REDMI/NOTE - FRONTAL PRIME,179,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,MI 12 LITE,TELA LINHA MI E POCO - LAMINACAO,299,TELA LINHA MI E POCO,LAMINACAO
XIAOMI,XIAOMI,MI 12 LITE,TELA LINHA MI E POCO - FRN PRIME,584,TELA LINHA MI E POCO,FRN PRIME
XIAOMI,XIAOMI,REDMI NOTE 8,REDMI/NOTE - LAMINAÇÃO,105,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,REDMI NOTE 8,REDMI/NOTE - FRONTAL PRIME,179,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,REDMI NOTE 8,BATERIA - ORIGINAL,159,BATERIA,ORIGINAL
XIAOMI,XIAOMI,MI 12 T/MI 12T PRO,TELA LINHA MI E POCO - FRN PRIME,618,TELA LINHA MI E POCO,FRN PRIME
XIAOMI,XIAOMI,REDMI NOTE 8 PRO,REDMI/NOTE - LAMINAÇÃO,105,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,REDMI NOTE 8 PRO,REDMI/NOTE - FRONTAL PRIME,195,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,MI 13 LITE,TELA LINHA MI E POCO - FRN PRIME,844,TELA LINHA MI E POCO,FRN PRIME
XIAOMI,XIAOMI,REDMI NOTE 8T,REDMI/NOTE - LAMINAÇÃO,105,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,REDMI NOTE 8T,REDMI/NOTE - FRONTAL PRIME,179,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,REDMI NOTE 9,REDMI/NOTE - LAMINAÇÃO,149,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,REDMI NOTE 9,REDMI/NOTE - FRONTAL PRIME,189,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,POCOPHONE F1,TELA LINHA MI E POCO - LAMINACAO,129,TELA LINHA MI E POCO,LAMINACAO
XIAOMI,XIAOMI,POCOPHONE F1,TELA LINHA MI E POCO - FRN PRIME,239,TELA LINHA MI E POCO,FRN PRIME
XIAOMI,XIAOMI,REDMI NOTE 9S,REDMI/NOTE - LAMINAÇÃO,109,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,REDMI NOTE 9S,REDMI/NOTE - FRONTAL PRIME,189,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,POCO M2/M3,TELA LINHA MI E POCO - LAMINACAO,95,TELA LINHA MI E POCO,LAMINACAO
XIAOMI,XIAOMI,POCO M2/M3,TELA LINHA MI E POCO - FRN PRIME,139,TELA LINHA MI E POCO,FRN PRIME
XIAOMI,XIAOMI,REDMI NOTE 9 PRO,REDMI/NOTE - LAMINAÇÃO,109,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,REDMI NOTE 9 PRO,REDMI/NOTE - FRONTAL PRIME,189,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,POCO M3 PRO,TELA LINHA MI E POCO - LAMINACAO,105,TELA LINHA MI E POCO,LAMINACAO
XIAOMI,XIAOMI,POCO M3 PRO,TELA LINHA MI E POCO - FRN PRIME,189,TELA LINHA MI E POCO,FRN PRIME
XIAOMI,XIAOMI,REDMI NOTE 10 4G,REDMI/NOTE - LAMINAÇÃO,179,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,REDMI NOTE 10 4G,REDMI/NOTE - FRONTAL PRIME,393,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,REDMI NOTE 10 4G,PLACA SUB - PRIME,105,PLACA SUB,PRIME
XIAOMI,XIAOMI,POCO X3,TELA LINHA MI E POCO - LAMINACAO,165,TELA LINHA MI E POCO,LAMINACAO
XIAOMI,XIAOMI,POCO X3,TELA LINHA MI E POCO - FRN PRIME,205,TELA LINHA MI E POCO,FRN PRIME
XIAOMI,XIAOMI,REDMI NOTE 10 5G,REDMI/NOTE - LAMINAÇÃO,105,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,REDMI NOTE 10 5G,REDMI/NOTE - FRONTAL PRIME,189,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,POCO X3 PRO,TELA LINHA MI E POCO - LAMINACAO,165,TELA LINHA MI E POCO,LAMINACAO
XIAOMI,XIAOMI,POCO X3 PRO,TELA LINHA MI E POCO - FRN PRIME,205,TELA LINHA MI E POCO,FRN PRIME
XIAOMI,XIAOMI,REDMI NOTE 10S 4G,REDMI/NOTE - LAMINAÇÃO,179,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,REDMI NOTE 10S 4G,REDMI/NOTE - FRONTAL PRIME,393,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,REDMI NOTE 10S 4G,PLACA SUB - PRIME,105,PLACA SUB,PRIME
XIAOMI,XIAOMI,POCO X3 GT,TELA LINHA MI E POCO - LAMINACAO,159,TELA LINHA MI E POCO,LAMINACAO
XIAOMI,XIAOMI,POCO X3 GT,TELA LINHA MI E POCO - FRN PRIME,209,TELA LINHA MI E POCO,FRN PRIME
XIAOMI,XIAOMI,REDMI NOTE 10S 5G,REDMI/NOTE - LAMINAÇÃO,105,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,REDMI NOTE 10S 5G,REDMI/NOTE - FRONTAL PRIME,189,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,POCO X3 NFC,TELA LINHA MI E POCO - LAMINACAO,199,TELA LINHA MI E POCO,LAMINACAO
XIAOMI,XIAOMI,POCO X3 NFC,TELA LINHA MI E POCO - FRN PRIME,205,TELA LINHA MI E POCO,FRN PRIME
XIAOMI,XIAOMI,REDMI NOTE 10T 5G,REDMI/NOTE - LAMINAÇÃO,105,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,REDMI NOTE 10T 5G,REDMI/NOTE - FRONTAL PRIME,189,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,POCO F3,TELA LINHA MI E POCO - LAMINACAO,239,TELA LINHA MI E POCO,LAMINACAO
XIAOMI,XIAOMI,POCO F3,TELA LINHA MI E POCO - FRN PRIME,529,TELA LINHA MI E POCO,FRN PRIME
XIAOMI,XIAOMI,NOTE 10 PRO 4G,REDMI/NOTE - LAMINAÇÃO,189,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,NOTE 10 PRO 4G,REDMI/NOTE - FRONTAL PRIME,448,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,POCO F4 GT,TELA LINHA MI E POCO - LAMINACAO,289,TELA LINHA MI E POCO,LAMINACAO
XIAOMI,XIAOMI,NOTE 10 PRO MAX,REDMI/NOTE - LAMINAÇÃO,189,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,NOTE 10 PRO MAX,REDMI/NOTE - FRONTAL PRIME,448,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,POCO X4 PRO 4G,TELA LINHA MI E POCO - LAMINACAO,189,TELA LINHA MI E POCO,LAMINACAO
XIAOMI,XIAOMI,POCO X4 PRO 4G,TELA LINHA MI E POCO - FRN PRIME,448,TELA LINHA MI E POCO,FRN PRIME
XIAOMI,XIAOMI,REDMI NOTE 11 4G,REDMI/NOTE - LAMINAÇÃO,189,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,REDMI NOTE 11 4G,REDMI/NOTE - FRONTAL PRIME,439,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,POCO X4 PRO 5G,TELA LINHA MI E POCO - LAMINACAO,189,TELA LINHA MI E POCO,LAMINACAO
XIAOMI,XIAOMI,POCO X4 PRO 5G,TELA LINHA MI E POCO - FRN PRIME,448,TELA LINHA MI E POCO,FRN PRIME
XIAOMI,XIAOMI,REDMI NOTE 11 5G,REDMI/NOTE - LAMINAÇÃO,169,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,REDMI NOTE 11 5G,REDMI/NOTE - FRONTAL PRIME,219,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,POCO X4 GT,TELA LINHA MI E POCO - LAMINACAO,119,TELA LINHA MI E POCO,LAMINACAO
XIAOMI,XIAOMI,POCO X4 GT,TELA LINHA MI E POCO - FRN PRIME,199,TELA LINHA MI E POCO,FRN PRIME
XIAOMI,XIAOMI,REDMI NOTE 11S 4G,REDMI/NOTE - LAMINAÇÃO,189,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,REDMI NOTE 11S 4G,REDMI/NOTE - FRONTAL PRIME,488,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,POCO M4 5G,TELA LINHA MI E POCO - LAMINACAO,149,TELA LINHA MI E POCO,LAMINACAO
XIAOMI,XIAOMI,POCO M4 5G,TELA LINHA MI E POCO - FRN PRIME,255,TELA LINHA MI E POCO,FRN PRIME
XIAOMI,XIAOMI,REDMI NOTE 11S 5G,REDMI/NOTE - LAMINAÇÃO,169,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,POCO M4 PRO 4G,TELA LINHA MI E POCO - LAMINACAO,189,TELA LINHA MI E POCO,LAMINACAO
XIAOMI,XIAOMI,POCO M4 PRO 4G,TELA LINHA MI E POCO - FRN PRIME,488,TELA LINHA MI E POCO,FRN PRIME
XIAOMI,XIAOMI,NOTE 11T,REDMI/NOTE - LAMINAÇÃO,119,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,NOTE 11T,REDMI/NOTE - FRONTAL PRIME,252,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,POCO M4 PRO 5G,TELA LINHA MI E POCO - LAMINACAO,169,TELA LINHA MI E POCO,LAMINACAO
XIAOMI,XIAOMI,POCO M4 PRO 5G,TELA LINHA MI E POCO - FRN PRIME,219,TELA LINHA MI E POCO,FRN PRIME
XIAOMI,XIAOMI,NOTE 11 PRO 4G,REDMI/NOTE - LAMINAÇÃO,197,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,NOTE 11 PRO 4G,REDMI/NOTE - FRONTAL PRIME,499,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,POCO M6 PRO 4G (AMOLED),TELA LINHA MI E POCO - LAMINACAO,299,TELA LINHA MI E POCO,LAMINACAO
XIAOMI,XIAOMI,REDMI NOTE 11 PRO 5G,REDMI/NOTE - LAMINAÇÃO,189,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,REDMI NOTE 11 PRO 5G,REDMI/NOTE - FRONTAL PRIME,448,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,POCO M6 PRO 5G (LCD),TELA LINHA MI E POCO - LAMINACAO,149,TELA LINHA MI E POCO,LAMINACAO
XIAOMI,XIAOMI,POCO M6 PRO 5G (LCD),TELA LINHA MI E POCO - FRN PRIME,209,TELA LINHA MI E POCO,FRN PRIME
XIAOMI,XIAOMI,NOTE 11 PRO PLUS 5G,REDMI/NOTE - LAMINAÇÃO,189,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,NOTE 11 PRO PLUS 5G,REDMI/NOTE - FRONTAL PRIME,448,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,POCO M7,TELA LINHA MI E POCO - LAMINACAO,135,TELA LINHA MI E POCO,LAMINACAO
XIAOMI,XIAOMI,POCO M7,TELA LINHA MI E POCO - FRN PRIME,179,TELA LINHA MI E POCO,FRN PRIME
XIAOMI,XIAOMI,REDMI NOTE 12 / POCO X5,REDMI/NOTE - LAMINAÇÃO,249,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,REDMI NOTE 12 / POCO X5,REDMI/NOTE - FRONTAL PRIME,595,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,POCO M7 PRO 5G,TELA LINHA MI E POCO - FRN PRIME,515,TELA LINHA MI E POCO,FRN PRIME
XIAOMI,XIAOMI,REDMI NOTE 12 PRO 5G/POCO X5 PRO,REDMI/NOTE - LAMINAÇÃO,239,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,REDMI NOTE 12 PRO 5G/POCO X5 PRO,REDMI/NOTE - FRONTAL PRIME,542,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,POCO X5 / REDMI NOTE 12,TELA LINHA MI E POCO - LAMINACAO,229,TELA LINHA MI E POCO,LAMINACAO
XIAOMI,XIAOMI,POCO X5 / REDMI NOTE 12,TELA LINHA MI E POCO - FRN PRIME,595,TELA LINHA MI E POCO,FRN PRIME
XIAOMI,XIAOMI,REDMI NOTE 12 PRO 4G,REDMI/NOTE - FRONTAL PRIME,455,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,POCO X5 PRO/REDMI NOTE 12 PRO,TELA LINHA MI E POCO - LAMINACAO,249,TELA LINHA MI E POCO,LAMINACAO
XIAOMI,XIAOMI,POCO X5 PRO/REDMI NOTE 12 PRO,TELA LINHA MI E POCO - FRN PRIME,545,TELA LINHA MI E POCO,FRN PRIME
XIAOMI,XIAOMI,REDMI NOTE 12 PRO PLUS,REDMI/NOTE - FRONTAL PRIME,679,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,POCO C40/REDMI 10C,TELA LINHA MI E POCO - LAMINACAO,155,TELA LINHA MI E POCO,LAMINACAO
XIAOMI,XIAOMI,POCO C40/REDMI 10C,TELA LINHA MI E POCO - FRN PRIME,189,TELA LINHA MI E POCO,FRN PRIME
XIAOMI,XIAOMI,REDMI NOTE 12S,REDMI/NOTE - LAMINAÇÃO,189,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,REDMI NOTE 12S,REDMI/NOTE - FRONTAL PRIME,488,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,POCO X6,TELA LINHA MI E POCO - LAMINACAO,299,TELA LINHA MI E POCO,LAMINACAO
XIAOMI,XIAOMI,REDMI NOTE 13 4G,REDMI/NOTE - LAMINAÇÃO,299,REDMI/NOTE,LAMINAÇÃO
XIAOMI,XIAOMI,REDMI NOTE 13 4G,REDMI/NOTE - FRONTAL PRIME,545,REDMI/NOTE,FRONTAL PRIME
XIAOMI,XIAOMI,POCO X6 PRO,TELA LINHA MI E POCO - LAMINACAO,299,TELA LINHA MI E POCO,LAMINACAO
XIAOMI,XIAOMI,REDMI NOTE 13 5G,REDMI/NOTE - LAMINAÇÃO,299,REDMI/NOTE,LAMINAÇÃO
SAMSUNG,SAMSUNG,M10,LINHA M - LAMINAÇÃO,130,LINHA M,LAMINAÇÃO
SAMSUNG,SAMSUNG,M10,LINHA M - FR ORG,205,LINHA M,FR ORG
SAMSUNG,SAMSUNG,M10,LINHA M - PRIME,150,LINHA M,PRIME
SAMSUNG,SAMSUNG,M10,LINHA M - FR PRIME,520,LINHA M,FR PRIME
SAMSUNG,SAMSUNG,M10,LINHA M - FRONTAL AUTO,400,LINHA M,FRONTAL AUTO
SAMSUNG,SAMSUNG,M10,LINHA M - INSUMO IMP,100,LINHA M,INSUMO IMP
SAMSUNG,SAMSUNG,M10,LINHA M - QUALID,PLS TFT,LINHA M,QUALID
SAMSUNG,SAMSUNG,M10,LINHA M - LINHA A,MODELO,LINHA M,LINHA A
SAMSUNG,SAMSUNG,M10,LINHA M - TAMPA TRASEIRA,MODELO,LINHA M,TAMPA TRASEIRA
SAMSUNG,SAMSUNG,M12,LINHA M - LAMINAÇÃO,135,LINHA M,LAMINAÇÃO
SAMSUNG,SAMSUNG,M12,LINHA M - PRIME,169,LINHA M,PRIME
SAMSUNG,SAMSUNG,M12,LINHA M - FR PRIME,180,LINHA M,FR PRIME
SAMSUNG,SAMSUNG,M12,LINHA M - INSUMO IMP,160,LINHA M,INSUMO IMP
SAMSUNG,SAMSUNG,M12,LINHA M - QUALID,PLS TFT LCD,LINHA M,QUALID
SAMSUNG,SAMSUNG,M12,LINHA M - LINHA A,A02,LINHA M,LINHA A
SAMSUNG,SAMSUNG,M12,LINHA M - TAMPA TRASEIRA,LINHA A02 - A10S,LINHA M,TAMPA TRASEIRA
SAMSUNG,SAMSUNG,M13,LINHA M - LAMINAÇÃO,149,LINHA M,LAMINAÇÃO
SAMSUNG,SAMSUNG,M13,LINHA M - FR ORG,305,LINHA M,FR ORG
SAMSUNG,SAMSUNG,M13,LINHA M - PRIME,179,LINHA M,PRIME
SAMSUNG,SAMSUNG,M13,LINHA M - FR PRIME,180,LINHA M,FR PRIME
SAMSUNG,SAMSUNG,M13,LINHA M - INSUMO IMP,120,LINHA M,INSUMO IMP
SAMSUNG,SAMSUNG,M13,LINHA M - QUALID,PLS LCD,LINHA M,QUALID
SAMSUNG,SAMSUNG,M13,LINHA M - LINHA A,A02S,LINHA M,LINHA A
SAMSUNG,SAMSUNG,M13,LINHA M - TAMPA TRASEIRA,LINHA A11-A80 E M,LINHA M,TAMPA TRASEIRA
SAMSUNG,SAMSUNG,M14,LINHA M - LAMINAÇÃO,165,LINHA M,LAMINAÇÃO
SAMSUNG,SAMSUNG,M14,LINHA M - FR ORG,399,LINHA M,FR ORG
SAMSUNG,SAMSUNG,M14,LINHA M - PRIME,289,LINHA M,PRIME
SAMSUNG,SAMSUNG,M14,LINHA M - INSUMO IMP,160,LINHA M,INSUMO IMP
SAMSUNG,SAMSUNG,M14,LINHA M - LINHA A,A03,LINHA M,LINHA A
SAMSUNG,SAMSUNG,M14,LINHA M - TAMPA TRASEIRA,LINHA S8-S10,LINHA M,TAMPA TRASEIRA
SAMSUNG,SAMSUNG,M20,LINHA M - LAMINAÇÃO,160,LINHA M,LAMINAÇÃO
SAMSUNG,SAMSUNG,M20,LINHA M - FR ORG,300,LINHA M,FR ORG
SAMSUNG,SAMSUNG,M20,LINHA M - PRIME,185,LINHA M,PRIME
SAMSUNG,SAMSUNG,M20,LINHA M - FR PRIME,559,LINHA M,FR PRIME
SAMSUNG,SAMSUNG,M20,LINHA M - FRONTAL AUTO,430,LINHA M,FRONTAL AUTO
SAMSUNG,SAMSUNG,M20,LINHA M - INSUMO IMP,130,LINHA M,INSUMO IMP
SAMSUNG,SAMSUNG,M20,LINHA M - QUALID,PLS TFT,LINHA M,QUALID
SAMSUNG,SAMSUNG,M20,LINHA M - LINHA A,A03S,LINHA M,LINHA A
SAMSUNG,SAMSUNG,M20,LINHA M - TAMPA TRASEIRA,LINHA S20-S22,LINHA M,TAMPA TRASEIRA
SAMSUNG,SAMSUNG,M21,LINHA M - LAMINAÇÃO,149,LINHA M,LAMINAÇÃO
SAMSUNG,SAMSUNG,M21,LINHA M - PRIME,323,LINHA M,PRIME
SAMSUNG,SAMSUNG,M21,LINHA M - FR PRIME,0,LINHA M,FR PRIME
SAMSUNG,SAMSUNG,M21,LINHA M - FRONTAL AUTO,0,LINHA M,FRONTAL AUTO
SAMSUNG,SAMSUNG,M21,LINHA M - INSUMO IMP,385,LINHA M,INSUMO IMP
SAMSUNG,SAMSUNG,M21,LINHA M - QUALID,SUPER AMOLED,LINHA M,QUALID
SAMSUNG,SAMSUNG,M21,LINHA M - LINHA A,A03 CORE,LINHA M,LINHA A
SAMSUNG,SAMSUNG,M21,LINHA M - TAMPA TRASEIRA,LINHA NOTE 8-NOTE10,LINHA M,TAMPA TRASEIRA
SAMSUNG,SAMSUNG,M21S,LINHA M - LAMINAÇÃO,149,LINHA M,LAMINAÇÃO
SAMSUNG,SAMSUNG,M21S,LINHA M - FR ORG,559,LINHA M,FR ORG
SAMSUNG,SAMSUNG,M21S,LINHA M - PRIME,323,LINHA M,PRIME
SAMSUNG,SAMSUNG,M21S,LINHA M - FR PRIME,642.2,LINHA M,FR PRIME
SAMSUNG,SAMSUNG,M21S,LINHA M - FRONTAL AUTO,494,LINHA M,FRONTAL AUTO
SAMSUNG,SAMSUNG,M21S,LINHA M - INSUMO IMP,275,LINHA M,INSUMO IMP
SAMSUNG,SAMSUNG,M21S,LINHA M - QUALID,SUPER AMOLED,LINHA M,QUALID
SAMSUNG,SAMSUNG,M21S,LINHA M - LINHA A,A04S,LINHA M,LINHA A
SAMSUNG,SAMSUNG,M21S,LINHA M - TAMPA TRASEIRA,LINHA NOTE 20,LINHA M,TAMPA TRASEIRA
SAMSUNG,SAMSUNG,M22,LINHA M - LAMINAÇÃO,289,LINHA M,LAMINAÇÃO
SAMSUNG,SAMSUNG,M22,LINHA M - FR ORG,595,LINHA M,FR ORG
SAMSUNG,SAMSUNG,M22,LINHA M - INSUMO IMP,340,LINHA M,INSUMO IMP
SAMSUNG,SAMSUNG,M22,LINHA M - QUALID,SUPER AMOLED,LINHA M,QUALID
SAMSUNG,SAMSUNG,M22,LINHA M - LINHA A,A04E,LINHA M,LINHA A
SAMSUNG,SAMSUNG,M23 4G,LINHA M - LAMINAÇÃO,159,LINHA M,LAMINAÇÃO
SAMSUNG,SAMSUNG,M23 4G,LINHA M - FR ORG,317,LINHA M,FR ORG
SAMSUNG,SAMSUNG,M23 4G,LINHA M - PRIME,179,LINHA M,PRIME
SAMSUNG,SAMSUNG,M23 4G,LINHA M - LINHA A,A05,LINHA M,LINHA A
SAMSUNG,SAMSUNG,M23 4G,LINHA M - TAMPA TRASEIRA,PLACA SUB SAMSUNG,LINHA M,TAMPA TRASEIRA
SAMSUNG,SAMSUNG,M23 5G,LINHA M - LAMINAÇÃO,159,LINHA M,LAMINAÇÃO
SAMSUNG,SAMSUNG,M23 5G,LINHA M - PRIME,189,LINHA M,PRIME
SAMSUNG,SAMSUNG,M23 5G,LINHA M - LINHA A,A06,LINHA M,LINHA A
SAMSUNG,SAMSUNG,M23 5G,LINHA M - TAMPA TRASEIRA,MODELO,LINHA M,TAMPA TRASEIRA
SAMSUNG,SAMSUNG,M30,LINHA M - LAMINAÇÃO,149,LINHA M,LAMINAÇÃO
SAMSUNG,SAMSUNG,M30,LINHA M - PRIME,323,LINHA M,PRIME
SAMSUNG,SAMSUNG,M30,LINHA M - FR PRIME,624,LINHA M,FR PRIME
SAMSUNG,SAMSUNG,M30,LINHA M - FRONTAL AUTO,480,LINHA M,FRONTAL AUTO
SAMSUNG,SAMSUNG,M30,LINHA M - INSUMO IMP,320,LINHA M,INSUMO IMP
SAMSUNG,SAMSUNG,M30,LINHA M - QUALID,SUPER AMOLED,LINHA M,QUALID
SAMSUNG,SAMSUNG,M30,LINHA M - LINHA A,A10,LINHA M,LINHA A
SAMSUNG,SAMSUNG,M30,LINHA M - TAMPA TRASEIRA,A12,LINHA M,TAMPA TRASEIRA
SAMSUNG,SAMSUNG,M30S,LINHA M - LAMINAÇÃO,315,LINHA M,LAMINAÇÃO
SAMSUNG,SAMSUNG,M30S,LINHA M - FR ORG,654.5,LINHA M,FR ORG
SAMSUNG,SAMSUNG,M30S,LINHA M - FR PRIME,0,LINHA M,FR PRIME
SAMSUNG,SAMSUNG,M30S,LINHA M - FRONTAL AUTO,0,LINHA M,FRONTAL AUTO
SAMSUNG,SAMSUNG,M30S,LINHA M - INSUMO IMP,385,LINHA M,INSUMO IMP
SAMSUNG,SAMSUNG,M30S,LINHA M - QUALID,SUPER AMOLED,LINHA M,QUALID
SAMSUNG,SAMSUNG,M30S,LINHA M - LINHA A,A10S,LINHA M,LINHA A
SAMSUNG,SAMSUNG,M30S,LINHA M - TAMPA TRASEIRA,A13,LINHA M,TAMPA TRASEIRA
SAMSUNG,SAMSUNG,M31,LINHA M - LAMINAÇÃO,149,LINHA M,LAMINAÇÃO
SAMSUNG,SAMSUNG,M31,LINHA M - PRIME,323,LINHA M,PRIME
SAMSUNG,SAMSUNG,M31,LINHA M - FR PRIME,637,LINHA M,FR PRIME
SAMSUNG,SAMSUNG,M31,LINHA M - FRONTAL AUTO,490,LINHA M,FRONTAL AUTO
SAMSUNG,SAMSUNG,M31,LINHA M - INSUMO IMP,379,LINHA M,INSUMO IMP
SAMSUNG,SAMSUNG,M31,LINHA M - QUALID,SUPER AMOLED,LINHA M,QUALID
SAMSUNG,SAMSUNG,M31,LINHA M - LINHA A,A11,LINHA M,LINHA A
SAMSUNG,SAMSUNG,M31,LINHA M - TAMPA TRASEIRA,A14 4G,LINHA M,TAMPA TRASEIRA
SAMSUNG,SAMSUNG,M32,LINHA M - LAMINAÇÃO,315,LINHA M,LAMINAÇÃO
SAMSUNG,SAMSUNG,M32,LINHA M - FR ORG,697,LINHA M,FR ORG
SAMSUNG,SAMSUNG,M32,LINHA M - PRIME,R$350 OLED,LINHA M,PRIME
SAMSUNG,SAMSUNG,M32,LINHA M - INSUMO IMP,410,LINHA M,INSUMO IMP
SAMSUNG,SAMSUNG,M32,LINHA M - QUALID,SUPER AMOLED,LINHA M,QUALID
SAMSUNG,SAMSUNG,M32,LINHA M - LINHA A,A12,LINHA M,LINHA A
SAMSUNG,SAMSUNG,M32,LINHA M - TAMPA TRASEIRA,A20,LINHA M,TAMPA TRASEIRA
SAMSUNG,SAMSUNG,M35,LINHA M - LAMINAÇÃO,379,LINHA M,LAMINAÇÃO
SAMSUNG,SAMSUNG,M35,LINHA M - FR ORG,769,LINHA M,FR ORG
SAMSUNG,SAMSUNG,M35,LINHA M - LINHA A,A13 4G,LINHA M,LINHA A
SAMSUNG,SAMSUNG,M35,LINHA M - TAMPA TRASEIRA,A30S,LINHA M,TAMPA TRASEIRA
SAMSUNG,SAMSUNG,M51,LINHA M - LAMINAÇÃO,295,LINHA M,LAMINAÇÃO
SAMSUNG,SAMSUNG,M51,LINHA M - FR ORG,874.5,LINHA M,FR ORG
SAMSUNG,SAMSUNG,M51,LINHA M - PRIME,399,LINHA M,PRIME
